X,Y,version,station,name,grid,ihdtm_x,ihdtm_y,centroid_x,centroid_y,dtm_area,altbar,aspbar,bfihost,dplbar,dpsbar,farl,fpext,ldp,propwet,rmed1h,rmed1d,rmed2d,saar,saar4170,sprhost,urbconc1990,urbext1990,urbloc1990,urbconc2000,urbext2000,urbloc2000,qmed_suitability,pooling_suitability,data_source,amax_record_length,qmed_obs,qmed_cds2008
377250,393600,3,69007,Mersey                ,GB,377250,393600,398472,391822,667.27,242,278,0.413,44.49,112.4,0.905,0.0907,72.12,0.53,10.8,38.5,51.5,1127,1108,38.41,0.75,0.0949,0.596,0.875,0.1353,0.614,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,52,155.736,167.3079659
384950,381500,3,69012,Bollin                ,GB,384950,381500,391562,374340,68.38,183,316,0.545,15.43,81.7,0.951,0.0785,25.08,0.52,10.3,33.5,43.6,933,926,31.03,0.736,0.0749,1,0.848,0.113,0.914,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,42,15.4075,13.6939031
396150,390800,3,69015,Etherow               ,GB,396150,390800,405353,396926,149.44,342,260,0.367,17.65,154,0.831,0.0252,29.32,0.53,11,43.9,58.8,1322,1318,44.3,0.654,0.0206,0.669,0.782,0.0331,0.668,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,41,51.832,49.81286809
396400,389750,3,69017,Goyt                  ,GB,396400,389750,402590,382527,184.23,309,285,0.482,17.92,151.3,0.918,0.0304,28.56,0.52,10.4,37.6,50.7,1152,1144,32.5,0.536,0.0135,0.79,0.701,0.0245,0.792,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,41,48.267,50.38279888
380700,407750,3,69023,Roch                  ,GB,380700,407750,389144,413623,190.45,218,218,0.499,20.15,93.2,0.911,0.0768,34.35,0.57,11.3,41.9,57.5,1240,1223,33.11,0.766,0.115,0.849,0.847,0.1603,0.839,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,61,71.021,53.81731201
374350,406850,3,69024,Croal                 ,GB,374350,406850,370665,413066,141.77,201,156,0.33,12.96,80.4,0.862,0.0545,24.21,0.51,12,41.5,56.5,1288,1283,44.46,0.796,0.1212,0.571,0.882,0.17,0.615,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,61,65.238,56.35172662
382150,400150,3,69025, Irwell,GB,382150,400150,380924,414644,550.62,213,185,0.429,37.38,90.8,0.909,0.0727,59.96,0.54,11.6,41.2,56.7,1260,1253,37.36,0.765,0.1123,0.819,0.85,0.157,0.832,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,68,270.5,164.925273
339250,398300,3,69032,Alt                   ,GB,339250,398300,341520,396197,96.57,36,319,0.486,8.01,13.3,0.983,0.2346,15.13,0.37,11,32.1,43.4,860,895,32.66,0.878,0.265,1.015,0.905,0.2712,0.965,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,47,16.818,20.93829287
393750,395250,3,69041,Tame                  ,GB,393750,395250,399509,403918,115.97,295,252,0.368,20.37,135.5,0.887,0.0516,35.05,0.55,11.6,44.5,58.9,1289,1254,43.69,0.752,0.0794,0.435,0.85,0.1199,0.478,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,42,50.026,48.35748837
384850,399700,3,69043,Irk                   ,GB,384850,399700,388222,405128,72.3,116,229,0.51,11.58,45.3,0.924,0.1143,20.57,0.57,11,36.2,49.6,1026,1049,31.73,0.814,0.2841,0.964,0.897,0.3899,0.965,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,14,36.8805,17.47663746
379950,411200,3,69044,Irwell                ,GB,379950,411200,381479,421558,141.12,278,222,0.43,18.93,117.3,0.945,0.0439,31.47,0.54,11.5,42,59.7,1365,1352,37.37,0.647,0.0562,0.778,0.755,0.0884,0.801,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,34,111.7605,66.1844418
347550,412650,3,70002,Douglas               ,GB,347550,412650,355841,408699,190.24,97,260,0.459,20.16,49,0.88,0.1162,43.72,0.51,11.4,35.7,47.9,1027,1023,33.39,0.763,0.1004,0.896,0.859,0.1336,0.891,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,15,44.8,39.25320383
358700,406150,3,70003,Douglas               ,GB,358700,406150,360887,412441,67.62,156,240,0.418,13.1,68,0.778,0.0642,24.38,0.51,11.4,35.9,48.9,1140,1109,37.7,0.76,0.0481,0.769,0.843,0.0672,0.793,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,37,17.7,14.25180736
349850,417950,3,70004,Yarrow                ,GB,349850,417950,357085,416864,81.42,93,293,0.464,13.55,50.5,0.939,0.104,30.22,0.51,10.7,35,47.3,1050,1043,38.37,0.781,0.0751,0.973,0.84,0.097,1.012,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,36,32.3535,24.46224895
349650,419650,3,70005,Lostock               ,GB,349650,419650,356402,422264,54.5,71,274,0.473,12.81,37.3,0.964,0.137,27.06,0.51,10.4,34.5,45.4,1021,1012,38.22,0.769,0.1087,0.752,0.844,0.1472,0.796,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,35,23.008,17.62646904
282550,833550,3,7001,Findhorn              ,GB,282550,833550,273215,821452,415.59,560,24,0.451,25.6,138.9,0.982,0.0392,50.96,0.68,10.3,39.4,56.9,1217,1429,55.84,-9.999,0.0002,-9.999,-9.999,0.0002,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,47,248.084,151.4177815
301800,858350,3,7002,Findhorn              ,GB,301800,858350,284034,830206,781.74,442,11,0.434,54.59,117.3,0.973,0.0482,100.03,0.56,10,39.1,54.2,1065,1206,51.62,-9.999,0.0001,-9.999,-9.999,0.0001,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,48,319.8985,211.1623471
288250,855050,3,7004,Nairn                 ,GB,288250,855050,273722,837368,304.96,290,347,0.587,30.39,102.7,0.923,0.0682,58.04,0.5,9.5,35.7,48.3,942,1067,41.25,-9.999,0.0007,-9.999,-9.999,0.0009,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,25,95.83,38.82698472
300500,848050,3,7005,Divie                 ,GB,300500,848050,301689,839889,165.09,316,336,0.353,14.03,77.4,0.925,0.0566,28.16,0.48,9.5,38.1,50.4,870,923,50.26,-9.999,0,-9.999,-9.999,0,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,24,67.1785,38.74562944
358750,431400,3,71001,Ribble                ,GB,358750,431400,376669,447352,1133.93,221,217,0.37,51.92,95,0.974,0.0774,100.83,0.57,10.9,44,59.7,1353,1325,42.13,0.744,0.0248,0.878,0.826,0.0374,0.875,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,49,598.315,495.4894581
372150,439150,3,71006,Ribble                ,GB,372150,439150,380310,457753,446.28,238,198,0.367,35.2,87.4,0.997,0.0906,74.61,0.61,10.8,43.2,59.1,1343,1342,43.43,0.665,0.0076,0.586,0.751,0.015,0.625,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,41,219.926,241.9896259
370450,439950,3,71008,Hodder                ,GB,370450,439950,366843,450185,258.14,245,168,0.33,24.58,122.3,0.97,0.0549,42.42,0.6,11.4,50.9,69,1602,1533,46.13,-9.999,0.0008,-9.999,-9.999,0.0021,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,40,226.615,187.4227159
370150,437650,3,71009,Ribble                ,GB,370150,437650,377625,448315,1048.04,231,224,0.367,32.77,97.4,0.974,0.0715,78.87,0.57,11,44.2,60.2,1369,1344,42.38,0.751,0.026,0.741,0.829,0.0389,0.745,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,39,526.545,474.1412785
383700,435150,3,71010,Pendle Water          ,GB,383700,435150,388256,439474,110.61,252,260,0.388,12.42,98.9,0.948,0.0395,21.42,0.58,10.8,42.4,56.8,1249,1238,39.31,0.753,0.0583,0.539,0.84,0.0831,0.566,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,38,79.8885,53.21718227
383950,455600,3,71011,Ribble                ,GB,383950,455600,381225,469050,203.22,319,205,0.382,21.96,102.5,0.998,0.0987,42.98,0.61,11.1,45,61.9,1446,1490,46.04,-9.999,0.0027,-9.999,0.671,0.0071,0.673,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,40,118.7705,132.6444415
367700,426250,3,71013,Darwen                ,GB,367700,426250,369917,422788,39.08,231,317,0.424,6.52,95.1,0.938,0.0356,11.6,0.51,11.9,43.8,60.3,1340,1332,36.71,0.683,0.0939,0.744,0.823,0.1393,0.715,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,36,30.7405,21.41987471
356500,427750,3,71014,Darwen                ,GB,356500,427750,366053,425519,136.21,163,311,0.408,18.84,76.9,0.946,0.0645,32.04,0.51,11.1,40.3,53.8,1199,1154,38.85,0.747,0.0996,1.145,0.861,0.1375,1.125,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,36,86.8435,56.41327503
346250,441150,3,72002,Wyre                  ,GB,346250,441150,354179,445967,273.84,146,249,0.368,17.9,71.4,0.958,0.1369,37.91,0.56,10.7,41.5,53.9,1251,1258,44.31,0.632,0.0057,0.695,0.739,0.0122,0.653,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,47,137.467,125.3294495
352900,465350,3,72004,Lune                  ,GB,352900,465350,366470,482803,985.37,275,283,0.404,39.57,137.2,0.997,0.0689,74.98,0.64,11.5,50.5,68.3,1521,1523,43.71,-9.999,0.0016,-9.999,-9.999,0.0043,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,42,624.673,512.0162836
362200,490750,3,72005,Lune                  ,GB,362200,490750,362069,503090,219.21,317,115,0.438,21.47,174.6,0.995,0.0483,35.65,0.71,12,55.1,78.2,1670,1633,40.84,-9.999,0.0008,-9.999,-9.999,0.0019,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,39,269.595,144.6245672
351150,440550,3,72007,Brock                 ,GB,351150,440550,356440,444787,31.53,196,219,0.319,9.69,108.8,1,0.0535,15.6,0.6,11,43.1,57.8,1361,1371,49.42,-9.999,0,-9.999,-9.999,0,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,32,29.4375,28.90248538
348150,455350,3,72014,Conder                ,GB,348150,455350,351620,459069,28.99,131,270,0.443,7.39,93.4,0.975,0.0822,14.2,0.6,10.6,40.2,51.3,1183,1257,35.96,-9.999,0.002,-9.999,0.649,0.0064,0.247,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,44,16.4455,14.98692476
361250,502900,3,72015,Lune                  ,GB,361250,502900,363046,505307,140.83,318,46,0.44,10.54,146,0.993,0.0549,20.19,0.71,12.1,55.4,80,1630,1597,39.48,-9.999,0.0011,-9.999,-9.999,0.0022,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,31,228.484,95.36637182
329450,488150,3,73002,Crake                 ,GB,329450,488150,329406,495149,72.9,212,146,0.363,9.32,197.6,0.73,0.0518,18.99,0.71,12.2,61.5,85.1,2147,2150,50.37,-9.999,0.001,-9.999,-9.999,0.0008,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,48,19.3635,30.0994509
350850,487450,3,73005,Kent                  ,GB,350850,487450,350609,499239,212.19,234,178,0.514,19.2,153.5,0.976,0.0739,33.58,0.71,11.5,54.1,74.7,1726,1758,38.12,0.652,0.0116,0.429,0.77,0.018,0.415,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,42,155.846,109.2498425
336950,494050,3,73006,Cunsey Beck           ,GB,336950,494050,335298,497431,18.77,144,104,0.448,5.08,119.2,0.727,0.0522,9.43,0.71,11.9,57.9,77.6,1897,1929,42.83,-9.999,0.0017,-9.999,-9.999,0.0022,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,38,7.7615,6.742337353
349550,480650,3,73008,Bela                  ,GB,349550,480650,355394,484836,127.45,135,243,0.529,14.28,88,0.952,0.093,29.45,0.68,10.5,43.7,56.7,1294,1305,33.01,-9.999,0.0029,-9.999,0.559,0.0099,0.585,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,40,36.5725,43.10014155
351450,496100,3,73009,Sprint                ,GB,351450,496100,349722,503242,34.8,333,158,0.453,10.22,224.3,0.997,0.0612,18.45,0.71,12.2,61.2,86.5,2011,2067,44.09,-9.999,0.0002,-9.999,-9.999,0,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,40,42.215,35.30186712
336650,486350,3,73010,Leven                 ,GB,336650,486350,335814,501830,247.81,229,172,0.44,21.41,218.9,0.694,0.0524,36.16,0.71,12.7,67,92.3,2172,2210,46.56,-9.999,0.0045,-9.999,0.72,0.0059,0.746,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,66,73.376,59.81157718
352350,494350,3,73011,Mint                  ,GB,352350,494350,355566,498624,65.59,231,214,0.513,10.77,138,0.993,0.0617,20.68,0.71,11.1,50.5,69.3,1599,1673,36.82,-9.999,0.0006,-9.999,-9.999,0.001,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,40,54.058,39.28953373
352250,471900,3,73015,Keer                  ,GB,352250,471900,354953,472815,30.06,93,265,0.486,6.2,83,0.976,0.0746,11.54,0.6,10.5,41.7,53.5,1158,1195,35.79,-9.999,0.0006,-9.999,-9.999,0.0029,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,31,7.95,13.25485738
349900,496550,3,73016,Kent,GB,349900,496550,345978,501887,70.61,272,169,0.454,10.01,177.6,0.948,0.0601,20.61,0.71,12.2,59.5,82.5,1919,1902,43.29,-999999,0.0015,-999999,-999999,0.0015,-999999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,30,64.812,51.67583829
319550,489550,3,74001,Duddon                ,GB,319550,489550,321459,496418,86.01,315,156,0.338,11.14,210.3,0.985,0.0465,22.11,0.71,12.7,62.2,83.8,2261,2346,53.61,-9.999,0.0002,-9.999,-9.999,0,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,43,118.698,107.2689769
300850,506050,3,74005,Ehen                  ,GB,300850,506050,307113,515094,129.49,219,241,0.497,20.51,165.8,0.897,0.0648,38.47,0.69,11.7,51.6,69.2,1753,1817,35.35,0.659,0.0119,0.56,0.764,0.0111,0.529,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,37,71.28,57.52361177
320850,494700,3,74008,Duddon                ,GB,320850,494700,323909,499065,48.05,368,233,0.325,7.72,250.5,0.974,0.0482,14.87,0.71,13.2,68.9,94.7,2507,2595,54.58,-9.999,0.0002,-9.999,-9.999,0,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,38,67.3555,70.03689803
303750,530500,3,75002,Derwent               ,GB,303750,530500,321058,523737,661.92,271,313,0.438,35.04,208.7,0.844,0.0746,67.37,0.63,11.7,54.5,73.1,1810,1914,41.92,-9.999,0.003,-9.999,-9.999,0.004,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,50,203.936,229.1399048
319950,532100,3,75003,Derwent               ,GB,319950,532100,327778,521979,363.01,334,331,0.439,21.03,247.5,0.789,0.0768,41.47,0.63,12.3,61.8,83,2064,2155,44.49,-9.999,0.0018,-9.999,-9.999,0.0026,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,43,98.221,123.4264212
313050,528100,3,75004,Cocker                ,GB,313050,528100,316121,520975,116.17,300,318,0.483,12.26,289.7,0.83,0.0486,23.42,0.63,11.9,56.1,76.6,1976,2157,40.13,-9.999,0.0001,-9.999,-9.999,0.0003,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,44,49.5385,47.23936821
325150,523900,3,75005,Derwent               ,GB,325150,523900,330425,519655,237.26,365,334,0.408,16.02,245.8,0.846,0.0627,30.65,0.64,12.6,66.4,89.9,2238,2372,47.61,-9.999,0.0021,-9.999,-9.999,0.0029,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,38,105.104,127.1617845
328600,524250,3,75009,Greta                 ,GB,328600,524250,333182,522356,146.97,378,327,0.399,13.59,227.2,0.91,0.0522,25.82,0.63,12,60.6,81.2,2025,2116,47.22,-9.999,0.0001,-9.999,-9.999,0.0004,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,40,107.313,101.8439177
309600,538450,3,75017,Ellen                 ,GB,309600,538450,319601,538599,102.4,164,322,0.488,15.92,78.4,0.982,0.0719,31.08,0.62,10.7,39.9,51.5,1106,1152,34.37,-9.999,0.0039,-9.999,0.621,0.0064,0.663,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,35,35.726,35.39182212
350850,515950,3,76001,Haweswater Beck       ,GB,350850,515950,347035,513023,32.34,463,68,0.345,6.21,293.6,0.645,0.0154,10.6,0.71,13.2,70.2,97.1,2438,2400,54.31,-9.999,0.0001,-9.999,-9.999,0,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,33,14.178,11.35586699
357850,530550,3,76003,Eamont                ,GB,357850,530550,346478,519218,407.17,333,46,0.453,26.58,187.8,0.86,0.0623,42.2,0.66,11.8,54.5,75.3,1768,1787,42.6,0.601,0.0051,0.473,0.807,0.0084,0.444,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,50,186.4195,151.3777648
352750,528650,3,76004,Lowther               ,GB,352750,528650,350892,515622,156.2,359,48,0.406,19.27,153,0.901,0.0553,30.8,0.69,12.3,57.4,79.9,1828,1810,45.62,-9.999,0.0011,-9.999,-9.999,0.0015,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,49,101.558,92.20198599
360450,528350,3,76005,Eden                  ,GB,360450,528350,371161,515038,618.21,283,322,0.474,30.72,98.8,0.998,0.06,62.7,0.66,10.7,41,56.4,1142,1211,37,-9.999,0.002,-9.999,-9.999,0.0039,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,46,248.1145,190.0095943
338950,557100,3,76007,Eden                  ,GB,338950,557100,355830,534240,2276.03,248,329,0.489,62.17,103.3,0.971,0.0741,125.23,0.64,10.7,39.9,53.7,1182,1224,37.8,0.656,0.0056,0.441,0.769,0.0082,0.522,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,44,613.949,529.9499145
348550,558050,3,76008,Irthing               ,GB,348550,558050,359554,566485,333.43,225,220,0.359,27.78,76,0.994,0.0672,64.44,0.62,10.4,35.1,46.5,1073,1072,46.46,-9.999,0.0015,-9.999,-9.999,0.0027,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,43,135.749,133.9288055
341200,554550,3,76010,Petteril              ,GB,341200,554550,346101,539276,157.63,161,28,0.59,27.55,51.5,0.993,0.0769,48.2,0.64,10.2,32.4,43,940,933,30.52,0.581,0.0052,0.289,0.651,0.0075,0.381,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,39,31.531,28.05741555
369350,577750,3,76011,Coal Burn             ,GB,369350,577750,369386,578507,1.63,305,160,0.196,1.3,47.2,1,0.0736,2.21,0.62,10.6,39.2,52.4,1096,1162,58.93,-9.999,0,-9.999,-9.999,0,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,35,1.805,2.024224882
377300,509750,3,76014,Eden                  ,GB,377300,509750,378419,503113,66.84,395,309,0.409,10.39,148.9,1,0.0297,23.39,0.68,11.7,51,71.2,1492,1387,45.76,-9.999,0.0032,-9.999,-9.999,0.005,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,38,84.46,50.52414696
347150,524850,3,76015,Eamont                ,GB,347150,524850,340740,517213,149.24,390,36,0.404,13.44,303.1,0.743,0.0382,23.62,0.67,12.2,62.8,85.9,2150,2199,48.7,-9.999,0.0008,-9.999,-9.999,0.0006,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,35,59.646,53.48601943
339500,552700,3,76809,Caldew                ,GB,339500,552700,336376,538876,248.51,250,5,0.419,23.42,94,0.998,0.0781,45.93,0.62,11.1,42.1,54.5,1213,1301,39.78,-9.999,0.0013,-9.999,-9.999,0.0017,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,13,143.367,112.0304583
346750,555350,3,76810,Eden                  ,GB,346750,555350,360686,522369,1371.7,284,330,0.509,61.17,124.9,0.955,0.0615,105.81,0.65,10.9,42.8,58.4,1273,1327,36.89,-9.999,0.0028,-9.999,-9.999,0.0049,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,51,432.202,342.5613798
346050,526300,3,76811,Dacre Beck            ,GB,346050,526300,341782,525858,33.97,287,59,0.457,7.61,101.4,0.999,0.0724,12.97,0.64,10.9,46.2,64.3,1428,1525,36.34,-9.999,0.0006,-9.999,-9.999,0,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,10,32.648,23.54138542
339700,575150,3,77002,Esk                   ,GB,339700,575150,331203,593560,495.37,279,183,0.405,33.44,165.6,0.994,0.035,61.01,0.61,11.6,44.6,58.6,1423,1507,44.23,-9.999,0.0007,-9.999,-9.999,0.0011,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,44,354.5665,258.6343767
341450,575950,3,77003,Liddel Water          ,GB,341450,575950,350113,591271,319.3,266,184,0.314,27.35,129.2,1,0.0333,45.96,0.62,10.7,39.3,52,1291,1398,48.06,-9.999,0.0006,-9.999,-9.999,0.0006,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,32,301.3875,194.2732432
319050,570400,3,78003,Annan                 ,GB,319050,570400,310271,593596,925.03,226,170,0.486,43.62,125.6,0.989,0.0769,77.44,0.62,11.1,41.2,54.8,1350,1446,38.99,-9.999,0.0014,-9.999,-9.999,0.0025,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,40,317.105,322.4982069
307700,586850,3,78004,Kinnel Water          ,GB,307700,586850,304389,597392,76.17,243,109,0.431,15.98,98.7,0.999,0.0598,28.15,0.62,11.2,43.4,58,1466,1551,43.96,-9.999,0.0001,-9.999,-9.999,0.0002,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,40,78.224,51.98889935
309050,584550,3,78005,Kinnel Water          ,GB,309050,584550,301516,593948,229.26,241,129,0.434,21.29,110.7,0.996,0.0776,35.62,0.62,11.2,41.9,55.8,1397,1551,43.79,-9.999,0.0002,-9.999,-9.999,0.0004,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,27,123.004,122.3968646
292350,585150,3,79002,Nith                  ,GB,292350,585150,276757,605289,797.71,294,85,0.433,40.6,157.8,0.991,0.05,79.51,0.67,10.8,45.2,61.9,1461,1547,42.18,-9.999,0.0013,-9.999,-9.999,0.0023,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,50,447.263,369.609221
268450,612950,3,79003,Nith                  ,GB,268450,612950,260365,610481,155.76,331,358,0.357,15.67,121.7,0.973,0.0664,28.83,0.63,10.6,45.1,62.9,1512,1568,45.55,-9.999,0.0016,-9.999,-9.999,0.0029,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,47,70.779,108.5672179
284550,594050,3,79004,Scar Water            ,GB,284550,594050,276657,598774,142.76,318,106,0.446,13.67,195.9,0.999,0.0319,27.28,0.66,11.6,47.2,64.8,1627,1729,41.96,-9.999,0.0001,-9.999,-9.999,0.0007,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,44,132.887,96.69630688
292850,579550,3,79005,Cluden Water          ,GB,292850,579550,279568,586238,237.23,216,111,0.497,23.35,129.8,0.985,0.0622,43.72,0.64,11.4,45.1,59.1,1422,1464,37.26,-9.999,0.0004,-9.999,-9.999,0.0012,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,43,106.947,103.6549274
285850,599350,3,79006,Nith                  ,GB,285850,599350,272065,610779,468.87,328,33,0.386,32.01,154,0.99,0.0408,58.77,0.68,10.8,46.3,63.6,1485,1581,44.47,-9.999,0.0015,-9.999,-9.999,0.0023,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,40,336.2455,269.3409496
282150,561000,3,80001,Urr                   ,GB,282150,561000,277424,573857,197.07,155,170,0.376,20.25,79.6,0.963,0.0714,37.67,0.64,11.5,44.2,57.3,1341,1352,48.39,-9.999,0.0004,-9.999,-9.999,0.0016,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,43,84.27,104.6992225
327750,843950,3,8001,Spey                  ,GB,327750,843950,292139,810489,2645.6,474,15,0.484,77.13,157.5,0.956,0.0526,146.99,0.65,9.3,36.6,51.7,1133,1195,44.47,-9.999,0.0006,-9.999,-9.999,0.0011,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,66,420.9705,541.1125867
288150,808250,3,8002,Spey                  ,GB,288150,808250,270711,793742,1008.94,534,10,0.452,37.13,175.2,0.927,0.0565,70.89,0.71,9.6,36.5,52.6,1316,1340,49.67,-9.999,0.0003,-9.999,-9.999,0.0006,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,55,145.5,295.6858212
318550,835150,3,8004,Avon                  ,GB,318550,835150,316609,817588,540.69,525,10,0.451,28.8,178.2,0.989,0.0257,64.94,0.63,9.3,39.9,55.5,1108,1234,43.44,-9.999,0.0005,-9.999,-9.999,0.0002,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,55,224.352,166.8367849
294650,819050,3,8005,Spey                  ,GB,294650,819050,275066,796799,1260.92,522,348,0.47,47.28,174.3,0.917,0.0589,88.07,0.7,9.5,36.4,52.5,1277,1307,47.65,-9.999,0.0005,-9.999,-9.999,0.0011,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,55,165.854,313.2738565
331850,851850,3,8006,Spey                  ,GB,331850,851850,294879,812741,2852.4,460,17,0.485,87.41,156.9,0.959,0.0525,162.33,0.63,9.2,36.8,51.6,1119,1183,43.98,-9.999,0.0009,-9.999,-9.999,0.0013,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,55,472.093,569.5231139
278950,799500,3,8008,Tromie                ,GB,278950,799500,276489,786784,131.51,623,8,0.447,18.56,212,0.898,0.0311,29.33,0.72,10.1,38,56.8,1437,1451,53.52,-9.999,0,-9.999,-9.999,0,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,54,50.652,53.49213565
297700,824750,3,8009,Dulnain               ,GB,297700,824750,285086,819396,272.2,461,94,0.498,21.22,117.9,0.994,0.0505,44.15,0.68,9.1,33.1,46.8,1012,1056,46.63,-9.999,0.0002,-9.999,-9.999,0.0006,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,54,94.4505,70.28867422
303350,826800,3,8010,Spey                  ,GB,303350,826800,279940,802927,1745.88,495,13,0.484,51.18,158.7,0.938,0.0612,102.35,0.69,9.3,35.6,51.1,1194,1235,46.42,-9.999,0.0005,-9.999,-9.999,0.0012,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,55,223.915,387.1874168
320100,829150,3,8011,Livet                 ,GB,320100,829150,324546,823506,102.89,445,333,0.449,11.53,168.3,1,0.0241,22.39,0.63,9,37,50.4,1001,1141,41.97,-9.999,0.001,-9.999,-9.999,0.0001,-9.999,t,t,HiFlows-UK_3.1.2_WINFAP-FEH_data,26,31.67,35.44431623
